thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
10.497,11.0,-0.033300001,429.95,192.46,604.54,75.62,7.516648189,39.00999829999999,181.19,-122.33331299999999,45.50012207,58.7220993,5.0,0.73329002,232.39599610000002,-28.152200699999998,74922.5,95.52390290000001,13.9398003
10.001,10.0,0.0042,275.12,251.19,290.4,46.55,41.30980513,28.959999100000005,1122.62,140.66668700000002,37.50012207,76.80999759999999,3.0,2.0242299999999998,-76.86460109999999,-25.2782993,189299.0,209.21699519999999,476.70498660000004
11.001,11.0,0.0253,2492.27,1140.87,1411.46,671.34,24.78911051,40.2700005,1051.77,44.66668701,48.50012207,55.9659996,1.0,2.62239122,-217.4470062,-36.0602989,247142.0,64.832901,61.139999399999994
10.003,10.5,-0.009000000000000001,2389.86,792.76,1733.36,1082.69,28.2931087,33.7299995,1423.51,122.66668700000001,-18.5,55.8036995,2.0,2.31025147,-52.4132996,-31.9923,183325.0,137.7839966,119.2310028
11.002,10.0,-0.0043,893.2,801.85,920.33,550.41,12.34908904,38.0,51.41,-99.33331299,24.50012207,61.8866005,5.0,0.77600312,102.22200009999999,-29.1371002,91767.89844,79.91619870000001,275.65100099999995
10.001,10.0,-0.0166,578.26,651.43,629.93,635.2,53.89341333,33.0,343.55,116.66668700000001,28.50012207,72.82620240000001,6.0,0.91407335,-8.1299496,-31.724399600000005,79965.0,108.197998,36.6767998
7.997999999999999,9.0,-0.036899998999999996,2072.43,1681.96,1503.82,1028.59,4.949747468,30.1700001,333.64,9.666687012,53.50012207,61.73899839999999,4.0,1.65445495,15.076499900000002,-26.465999600000004,86306.5,103.59899899999999,14.852100400000001
18.000999999999998,18.0,-0.0187,2120.63,1182.17,1472.61,804.5,56.14712815,53.7700005,373.32,90.66668701,38.50012207,33.7653999,3.0,0.87716311,44.795101200000005,-63.5060997,64355.5,-306.6740112,3424.6599119999996
9.997,10.0,-0.0138,374.22,182.82,39.58,67.68,41.0670184,29.0,889.01,138.66668700000002,35.50012207,75.4682007,3.0,1.79982996,19.717100100000003,-34.144699100000004,153227.0,126.4319992,1029.030029
12.0,10.5,-0.033100002,1355.3,3351.93,2619.93,109.81,5.700877126,31.0,47.23,37.66668701,1.50012207,60.067199699999996,6.0,0.89508623,-4.1322198,-30.673200599999998,56311.19922,43.2454987,673.4769897000001
12.999,12.0,-0.016899999,1738.06,1414.3,1405.28,1782.23,33.68233959,45.180000299999996,254.03,75.66668701,15.50012207,34.3096008,4.0,1.81063497,87.72910309999999,-41.0131989,169431.0,40.2667999,623.3629761
14.999,15.0,0.029100001,2464.57,1782.28,1946.28,1436.36,25.93260496,46.74000170000001,1180.15,36.66668701,54.50012207,39.349800099999996,1.0,2.99030972,-523.6890258999999,-38.5424004,290746.0,87.3515015,216.25500490000002
17.003,17.0,0.015799999,2378.31,1854.56,1945.45,1567.71,24.90983741,44.3100014,975.36,32.66668701,54.50012207,37.0584984,1.0,2.82388401,-211.9629974,-48.6334,252988.0,66.6211014,203.7960052
10.0,10.0,-0.044000000000000004,265.01,1020.59,246.83,225.62,7.38241153,29.729999499999998,40.37,-114.33331299999999,35.50012207,78.2248001,5.0,0.39918062,90.3234024,-31.155700699999997,50118.10156,16.3274994,850.901001
9.5,9.998,-0.051899999,432.05,1179.82,618.85,426.53,5.700877126,29.180000300000003,161.34,-109.33331299999999,31.50012207,85.9095993,5.0,0.3433983,13.8199997,-39.9095001,48852.10156,-14.9383001,1259.170044
15.497,16.0,0.0265,1578.31,2351.04,3292.23,1156.64,60.1040764,44.0,923.79,84.66668701,54.50012207,44.2803001,3.0,1.50635421,-6.3995099,-30.808799699999998,95051.0,54.156200399999996,301.125
19.005,12.0,0.0129,2714.56,2552.2,2642.32,2707.8,16.50757402,38.25,1553.78,-70.33331299,43.50012207,55.7776985,3.0,1.75788081,-131.473999,-33.223899800000005,111056.0,146.9830017,2.0639
10.0,10.0,-0.0198,1043.51,198.63,115.63,78.66,41.647327399999995,30.97999954,370.0,123.66668700000001,8.50012207,50.105,6.0,1.3652868999999999,-9999.0,-27.0282993,111161.0,230.5829926,63.0
12.995999999999999,12.0,-0.025900001000000002,487.42,695.45,992.63,334.8,49.11720676,33.1300011,207.73,126.66668700000001,35.50012207,67.2287979,5.0,0.57138002,-11.0864,-31.619800599999998,51478.5,132.37899779999998,12.333000199999999
12.002,12.0,0.0018,54.66,2955.84,3053.99,561.46,74.4613994,39.5,14.6,109.66668700000001,53.50012207,65.7776031,4.0,0.97255385,-147.5809937,-43.666301700000005,88076.89844,-37.143699600000005,875.9459839
10.002,9.5,0.0016,2707.65,1494.67,2197.46,1817.45,32.4422569,21.98999977,1837.52,113.66668700000001,-24.5,66.4741,2.0,2.78531,193.345993,-27.360900899999997,137659.0,159.5570068,-14.0
11.995,13.0,-0.0469,396.3,1519.69,1922.55,1094.27,12.74754878,37.4399986,322.29,-2.3333129880000003,32.50012207,72.8031998,6.0,1.2002336999999998,10.9477997,-47.686401399999994,64638.10156,27.6100006,1179.569946
10.003,10.0,-0.0233,240.22,297.94,182.32,33.56,42.47940678,32.4199982,833.86,137.66668700000002,36.50012207,89.41390229999999,3.0,1.68931246,-13.026200300000001,-33.6459999,130612.0,110.5179977,1275.349976
8.004,9.0,-0.025699998999999998,2139.06,1635.37,1465.47,1061.43,6.519202405,33.1800003,322.4,11.66668701,53.50012207,65.7671967,4.0,1.67366934,31.129600500000002,-24.3425999,124022.0,112.57700349999999,40.1595001
9.999,14.0,-0.025699998999999998,257.85,128.44,369.17,138.08,6.964194139,38.1699982,126.95,-123.33331299999999,43.50012207,51.8647995,5.0,0.51709002,45.741901399999996,-27.090099300000002,71250.79688,147.0679932,236.3820038
10.8,17.003,-0.037000000000000005,960.56,269.95,1632.77,48.63,8.276472679,47.0800018,379.51,-71.33331299,-37.5,83.055603,6.0,1.2219106000000002,-9999.0,-37.568298299999995,42344.69922,63.654098499999996,1449.060059
9.0,9.004,-0.037000000000000005,1024.3,1253.24,1262.82,512.46,6.3639610310000005,28.430000300000003,91.0,2.6666870119999997,45.50012207,93.7085037,4.0,1.18419504,-21.4981003,-45.40819929999999,63441.5,66.25849910000001,703.6640014999999
9.0,9.995,-0.0396,981.41,1096.91,942.61,261.72,2.549509757,33.2599983,23.24,-111.33331299999999,41.50012207,79.8019028,5.0,0.33421755,45.837001799999996,-47.908401500000004,56980.80078,-98.37069699999999,2149.570068
11.998,12.5,0.0229,1926.19,2245.32,4003.5,1826.84,31.5990505,34.50999832,532.73,-108.33331299999999,75.50012207,55.4074,2.0,2.2485125,5.1208901,-41.3624001,115291.0,103.2839966,86.0
9.996,10.0,-0.0081,2007.23,1402.66,1233.33,903.6,6.670832032000001,32.1199989,90.56,13.66668701,51.50012207,67.30799870000001,6.0,1.41401434,-63.23170089999999,-34.46680070000001,76719.70313,114.58599850000002,89.1865997
13.998,15.0,0.0208,1108.12,187.82,220.21,243.12,13.20984481,34.680000299999996,104.97,39.66668701,36.50012207,55.221900899999994,5.0,0.35150063,11.734499900000001,-23.6088009,49650.10156,71.8508987,412.44601439999997
15.001,16.0,0.0077,1314.71,2913.52,2806.03,2069.34,27.61340254,43.6100006,1314.07,30.66668701,64.50012207,23.1026993,1.0,2.71524811,24.588699300000002,-42.0936012,258778.0,82.98459629999999,233.75500490000002
12.004000000000001,13.0,-0.065399997,260.18,1736.96,2105.77,947.88,11.51086443,33.25,180.96,-6.333312987999999,33.50012207,63.8308983,6.0,1.06935,42.3919983,-31.020200699999997,60509.69922,114.3119965,520.5460205
9.999,11.0,-0.0118,950.67,2835.37,2677.96,1276.87,15.182226199999999,38.18000031,407.08,11.66668701,64.50012207,55.2881,4.0,1.7998900000000002,-87.2172012,-30.4946995,73103.39844,105.8180008,249.0
9.0,9.004,-0.0317,1050.99,1196.5,1190.22,478.31,5.700877126,27.1599998,19.41,3.6666870119999997,45.50012207,93.47599790000001,4.0,1.15499997,-0.320835,-46.5709991,59072.39844,76.4733963,701.0310059
14.0,13.0,0.0163,642.78,2159.68,3115.77,1403.58,68.64765109,38.75,621.45,127.66668700000001,62.50012207,45.1481018,2.0,2.89731431,14.287599599999998,-35.2794991,255026.0,50.689800299999995,228.7149963
15.005,15.0,0.0217,2495.02,1235.82,1167.91,1250.33,17.5071414,45.340000200000006,196.16,24.66668701,49.50012207,52.165699,1.0,1.93701828,297.5329895,-35.2375984,219291.0,55.2480011,281.7210083
10.002,11.0,-0.052000001,258.08,3579.02,3389.18,116.04,5.700877126,31.069999699999997,668.35,-14.33331299,65.50012207,120.97399899999999,12.0,0.58939248,107.10299679999999,-25.940599399999996,50901.30078,159.5180054,150.69400019999998
15.997,17.0,0.0147,1290.31,2896.31,2786.1,2028.73,26.76751763,47.3800011,1266.58,29.66668701,64.50012207,25.6816998,1.0,2.69379759,-125.3570023,-41.83509829999999,251976.0,95.3578033,194.3009949
12.0,12.0,-0.0581,554.49,1466.29,588.38,297.23,5.700877126,40.819999700000004,172.88,-109.33331299999999,34.50012207,76.2752991,5.0,0.40317345,-90.1238022,-48.971599600000005,77169.5,-74.0643997,1821.27002
10.8,16.996,-0.073700003,627.49,250.11,506.8,99.76,11.51086443,37.3100014,62.74,-99.33331299,18.50012207,62.864299800000005,5.0,0.61275691,-83.15799709999999,-45.1388016,104520.0,5.86621,1194.119995
8.998,8.5,-0.039000001,1241.03,433.14,342.16,285.05,17.5071414,29.9400005,263.02,-93.33331299,17.50012207,45.20029829999999,6.0,1.00716305,66.38659670000001,-29.3570995,81228.39844,100.89499659999998,146.2489929
15.497,16.0,-0.0017,1643.75,1628.07,2413.69,1218.47,15.70031847,41.0,1076.06,-108.33331299999999,59.50012207,54.388900799999995,1.0,3.63918686,-66.85590359999999,-39.3171997,306360.0,63.87630079999999,251.63099669999997
9.995,10.01,0.015,1744.34,1977.72,1848.82,1061.31,7.90569415,34.9199982,306.24,-1.3333129879999999,52.50012207,54.8199997,4.0,1.74247193,-63.2532005,-32.4430008,197254.0,114.5,99.6680984
18.004,20.0,0.0,2941.49,551.11,1792.94,859.53,43.34166587,52.5699997,821.63,74.66668701,39.50012207,43.604198499999995,3.0,1.26878774,-9999.0,-68.6993027,86320.0,-292.79400630000004,4018.1599119999996
10.999,11.0,-0.0098,2179.43,639.75,1538.72,630.96,27.54087871,38.3499985,1205.67,53.66668701,37.50012207,45.936401399999994,3.0,1.08492506,-9999.0,-16.2563,125150.0,74.58989720000001,-34.2178993
15.003,15.0,-0.0187,341.24,2668.29,2767.63,575.09,70.79901129,37.5,288.17,112.66668700000001,52.50012207,53.716301,6.0,0.86665499,28.2567997,-36.5545998,66770.5,-24.8687992,1087.75
16.0,17.0,0.016799999,1278.62,1070.95,1518.22,727.09,6.519202405,43.319999700000004,448.09,-111.33331299999999,50.50012207,53.139801,2.0,1.67735064,-206.6399994,-50.3319016,228880.0,46.4127007,756.4019775
12.001,13.0,0.0129,2086.5,3187.39,3907.7,2055.14,58.12486559,37.0,1846.43,75.66668701,63.50012207,55.735500300000005,2.0,1.79813433,-7.453050099999999,-34.6655006,199452.0,81.2633972,90.02590179999999
15.0,16.0,0.0109,1590.84,2396.1,2279.2,1959.22,20.40833163,45.1500015,1133.48,23.66668701,60.50012207,47.8055992,1.0,2.67110991,116.4649963,-43.652500200000006,243745.0,92.9316025,81.5950012
16.005,15.0,0.0506,2309.04,2656.99,2315.08,1560.28,13.65650028,39.6199989,549.38,-92.33331299,41.50012207,59.0741005,1.0,2.58218694,19.1856003,-37.923801399999995,246908.0,84.2330017,247.9409943
6.997999999999999,7.0,-0.064999998,20.54,8.53,27.33,233.68,7.778174592999999,27.129999199999997,25.04,-124.33331299999999,40.50012207,48.3838997,5.0,0.67514497,-26.0058002,-24.835199399999997,44184.60156,145.8289948,-129.4250031
10.0,9.998,-0.0109,2179.43,1136.07,1014.93,978.36,12.509996000000001,35.3699989,135.58,19.66668701,49.50012207,68.01039890000001,3.0,1.33739161,3.3090898999999996,-39.9165001,82695.29688,51.6222,875.8220215
15.001,15.0,-0.0032,2977.53,2967.1,2977.56,2096.55,21.78302,55.29999924,1216.26,-85.33331299,47.50012207,44.119,2.0,2.1700375,377.1019897,-43.0298004,162553.0,91.0906982,29.0
10.002,10.0,0.0023,1218.6,1139.69,1152.77,1700.06,21.50581317,37.7299995,1004.61,-81.33331299,29.50012207,32.444400800000004,4.0,1.71256006,-143.30499269999999,-35.8009987,110401.0,138.2079926,8.364290200000001
9.998,10.0,-0.021299999,1058.53,834.19,578.54,666.24,57.24071977,30.0,74.81,111.66668700000001,22.50012207,84.9056015,5.0,0.82850075,-0.6513909999999999,-35.9090004,48379.30078,69.6233978,644.78302
14.998,15.0,0.023600001000000002,2315.6,1919.62,2066.5,1593.07,26.31539473,42.99000170000001,1144.69,34.66668701,55.50012207,38.4499016,1.0,2.87957191,-516.8189697,-42.6734009,243567.0,96.8924026,228.77200319999997
16.003,15.0,-0.0131,1747.76,1913.21,1868.51,1241.22,8.514693183,42.6500015,337.24,-95.33331299,35.50012207,52.6489983,2.0,1.89700282,8.626540199999999,-31.621200599999998,148398.0,87.6213989,186.19500730000001
14.003,14.0,-0.040100001,1186.12,2594.25,2421.59,1213.86,11.510864300000001,34.38999939,247.12,6.666687012000001,61.50012207,46.724,4.0,1.6313081,78.4944992,-35.3586998,91643.20313,84.1504974,742.0
16.003,17.0,-0.0038,1408.61,1763.64,1407.78,685.64,5.522680509,48.0,423.72,-103.333313,41.50012207,70.33080290000001,4.0,1.67938483,301.447998,-39.754299200000005,213123.0,-33.083999600000006,1351.619995
16.0,17.0,0.031399999,2712.61,1656.64,1880.9,1227.38,27.61340254,45.3300018,1489.31,42.66668701,53.50012207,43.812999700000006,1.0,2.79731226,370.24499510000004,-37.3801994,253258.0,73.60849759999999,173.8970032
9.999,11.0,-0.0363,2397.53,4550.45,4527.01,2722.39,3.8078865530000003,42.0,970.86,17.66668701,-28.5,66.017601,2.0,1.94737995,-12.757800099999999,-34.33129879999999,80267.39844,81.24919890000001,433.5169983
7.997999999999999,9.0,-0.031800002,1976.73,1580.46,1399.74,927.45,4.301162634,30.75,262.87,10.66668701,52.50012207,65.31790160000001,6.0,1.51400435,-36.5517998,-28.337200199999998,68603.60156,108.70200349999999,56.1016998
13.003,12.0,0.0062,2254.34,2665.52,2664.47,2359.72,16.8077354,37.0,2521.96,-47.33331299,-10.5,51.8642,2.0,2.1792011000000002,10.657699599999999,-35.1515999,261534.0,82.0322037,331.0
11.997,12.5,-0.0058,2246.86,1136.14,1965.69,1379.88,22.90196498,40.3899994,1480.23,129.66668700000002,-19.5,36.703701,1.0,2.50905895,-150.5890045,-36.0517006,257868.0,129.3910065,421.4320068
9.499,10.0,-0.0066,1100.57,1443.07,1446.94,631.41,7.38241153,32.0699997,122.0,0.666687012,46.50012207,86.6479034,4.0,1.32557631,-13.6334,-38.84960170000001,154505.0,102.689003,113.663002
13.998,14.0,0.0016,3216.3,1781.64,2208.25,1375.35,35.92352989,43.9500008,1805.11,57.66668701,49.50012207,37.327301,1.0,2.6552917999999996,146.3549957,-50.193298299999995,224544.0,30.620000800000003,294.50100710000004
11.998,13.0,0.0243,2280.7,2181.72,3310.34,1701.44,51.67688071,36.0,1627.1,73.66668701,54.50012207,41.6302986,2.0,1.74974442,77.5089035,-40.2556,134330.0,72.48349759999999,105.8850021
19.000999999999998,12.0,0.0111,1334.69,738.89,2617.76,448.15,10.9772492,43.0,1487.65,-130.33331299999998,63.50012207,96.0251007,4.0,1.37451673,-29.601900099999998,-40.5976982,142428.0,-6.0283999,1384.579956
16.000999999999998,17.0,0.0189,1773.26,1572.34,1972.56,1074.77,9.924716621,42.5200005,936.98,-104.333313,51.50012207,60.935798600000005,2.0,2.34896708,189.6459961,-37.2983017,283282.0,78.75700379999999,649.2319946
10.003,10.5,0.0002,2340.14,810.3,1731.9,1097.41,27.57716447,35.3699989,1487.92,123.66668700000001,-18.5,57.536701199999996,2.0,2.31025147,-54.420200300000005,-28.969699900000002,174831.0,143.6860046,155.92300419999998
16.003,15.0,-0.0107,1829.68,1969.3,1959.11,1323.32,9.513148795,44.4500008,248.89,-94.33331299,35.50012207,50.611999499999996,2.0,1.87608838,71.5034027,-32.9478989,138725.0,91.6174011,178.80799869999998
12.497,13.0,-0.0297,2035.14,4049.44,3325.53,323.35,8.631338251,31.989999800000003,146.57,31.66668701,-2.5,35.8703995,4.0,1.50933373,3.7804201,-41.4855003,152577.0,-36.5046997,1327.790039
13.002,13.0,0.0297,633.67,3024.38,3176.81,549.17,72.10062413,41.0,424.51,99.66668701,55.50012207,39.2685013,4.0,1.49475145,-143.9839935,-43.593799600000004,97702.39844,1.4181,416.24600219999996
12.998,13.0,0.054400000999999996,295.67,2982.41,3095.52,492.99,75.58108229,38.5,220.59,104.666687,54.50012207,45.030700700000004,6.0,1.2449013,-204.625,-50.156299600000004,153694.0,22.721900899999998,718.8729857999999
12.504000000000001,13.0,0.0124,2440.43,2288.12,2432.8,1471.67,15.70031847,46.680000299999996,1361.27,-94.33331299,48.50012207,47.930400799999994,1.0,2.72556162,-59.009899100000005,-36.6194992,257855.0,93.6359024,351.6159973
13.004000000000001,12.0,-0.0115,1854.95,1593.59,2845.11,1278.07,20.50609665,39.4000015,1201.63,-110.33331299999999,64.50012207,35.5,1.0,3.69108868,23.617799800000004,-40.1072006,216612.0,61.3419991,455.5469971
19.996,20.0,0.0069,3104.64,2134.48,2562.34,1729.18,40.35467755,45.2000008,2160.17,61.66668701,52.50012207,36.0289001,2.0,2.41175413,-115.77600100000001,-51.730701399999994,235907.0,44.323398600000004,250.7350006
12.001,13.0,0.0107,2135.7,3184.71,3865.15,2097.58,57.31055749,38.0,1887.28,73.66668701,63.50012207,57.3768005,2.0,1.80839872,121.7699966,-34.3662987,217664.0,80.92199709999998,113.4440002
21.003,23.0,0.0102,2525.27,447.49,1805.92,188.87,14.8492424,65.4100037,185.9,-69.33331299,-15.5,62.8703995,3.0,1.54097748,22.7022991,-79.1360016,77695.70313,-189.2610016,3821.639893
11.005,10.0,-0.0119,801.85,1162.83,1629.31,928.7,7.90569415,35.1399994,683.59,3.6666870119999997,30.50012207,83.3049011,6.0,1.39949954,13.493,-33.9519005,90932.20313,53.99879839999999,365.07800289999994
16.003,15.0,0.0108,2947.05,1480.19,2484.15,1551.84,43.20300915,40.3100014,1815.8,67.66668701,47.50012207,47.7778015,2.0,1.77394247,-7.296170200000001,-30.534000399999996,219894.0,47.2028008,360.269989
8.004,10.0,-0.032099999,287.72,828.48,22.24,242.11,5.522680509,30.1100006,8.26,-119.33331299999999,34.50012207,65.9642029,10.0,0.94920248,-55.2602997,-25.597000100000002,74148.60156,83.3096008,639.3759766
14.998,16.0,0.0055,1101.54,2805.25,2670.25,1659.24,19.81161276,44.8899994,836.34,20.66668701,64.50012207,41.4263,1.0,2.25391388,-38.9799004,-43.5032005,256610.0,89.4910965,181.25199890000002
14.998,15.0,0.0083,3199.71,968.27,2524.09,616.53,19.45507646,41.0,739.83,-62.33331299,-17.5,46.0848999,6.0,1.19856381,-52.0036011,-32.4348984,175980.0,113.7409973,274.77398680000005
10.004,10.0,0.0087,1191.13,2538.87,2361.96,1047.8,12.9034879,30.629999199999997,587.89,-3.3333129880000003,57.50012207,58.6137009,4.0,1.81453943,85.02809909999999,-39.2042999,102328.0,96.1483994,252.83399959999997
11.997,12.0,0.0306,77.86,2945.47,3031.95,520.44,75.99013094,39.5,5.17,107.66668700000001,53.50012207,62.2677002,4.0,0.88074541,-12.2657003,-45.65039829999999,84480.89844,28.569000199999998,593.1359863
12.997,12.0,-0.026699999,168.58,2327.33,2766.32,1013.01,67.10067064,50.0,428.22,125.66668700000001,58.50012207,45.5278015,4.0,1.95533788,87.6977997,-40.8614998,132405.0,17.057899499999998,953.2919922
9.002,9.0,0.0288,1079.9,1066.45,1234.03,844.71,10.12422837,34.779998799999994,260.89,-98.33331299,27.50012207,63.2761993,4.0,1.34347188,-1.19603,-26.874399199999996,102069.0,98.5858994,118.41699979999999
15.003,14.0,0.040899999,2208.11,2210.31,2422.81,1782.14,31.97655391,37.7999992,1732.07,42.66668701,58.50012207,48.12110139999999,1.0,2.46698689,-221.6580048,-30.9943008,180782.0,93.066597,182.4170074
12.995,12.01,-0.0099,1173.03,2725.02,2730.09,2097.52,7.516648189,30.959999100000005,2906.62,-39.33331299,-4.5,99.6667023,3.0,2.0524137,9.583020199999998,-35.7820015,153614.0,129.1029968,371.7869873
17.000999999999998,16.5,0.043000000999999996,668.28,973.33,216.47,769.72,56.20053381,35.0,399.6,102.666687,16.50012207,52.5965004,5.0,0.91997004,-17.5002995,-35.3577995,99606.20313,76.1175995,214.1450043
10.0,10.003,-0.0403,475.93,913.96,428.34,168.71,7.38241153,34.0200005,129.35,-114.33331299999999,37.50012207,74.3515015,5.0,0.26725063,-37.4916992,-41.2877007,48029.0,-51.2686005,1641.98999
20.005,19.99,0.05550000099999999,2987.5,736.97,1892.71,999.49,42.43229902,54.360000600000006,1148.26,72.66668701,41.50012207,58.34510039999999,3.0,1.32875133,69.2723007,-41.539798700000006,116827.0,-115.5619965,1570.209961
14.754000000000001,14.0,-0.0091,737.89,596.11,733.52,239.05,6.519202405,32.1399994,56.1,-118.33331299999999,44.50012207,78.4233017,5.0,0.34997967,126.7600021,-39.8885002,49383.69922,-22.979600899999998,1722.430054
12.999,12.0,-0.0026,2278.77,1906.74,2778.83,2221.9,27.212129600000004,32.81999969,2297.0,117.66668700000001,-28.5,51.0089,1.0,3.2153845000000003,104.461998,-43.081501,275484.0,113.49700159999998,366.0
15.0,14.0,0.022500001000000002,1899.22,2874.94,3897.33,1751.71,58.99576256,38.0,1530.24,78.66668701,60.50012207,62.982399,2.0,1.74610496,-60.6679993,-35.8128014,213261.0,84.1289978,46.3227005
12.998,12.0,-0.030099999,2064.91,5348.13,5239.44,2021.34,5.522680509,37.1500015,412.53,28.66668701,-26.5,48.79970170000001,2.0,2.33337259,-92.5128021,-42.5074005,168614.0,-27.348800699999998,1621.619995
