thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
8.76,8.49,-0.012,2224.8,3381.9,2892.23,842.51,1153.1257529524823,30.0,222.39,-133.5,-83.5,6.0,1.17251,5.98120498657,-26.62777,11773.48518,155.252243042,-819
8.74,8.49,-0.0148,2235.02,3369.65,2904.46,839.36,1165.758358871398,30.0,212.29,-132.5,-83.5,6.0,1.16297,9.40499401093,-26.601806,11686.43093,154.600372314,-935
8.89,8.63,-0.0175,2245.39,3357.46,2916.75,836.57,1178.3803961899846,30.0,202.61,-131.5,-83.5,6.0,1.16297,12.9050827026,-26.53988,11561.52916,153.768981934,-974
8.88,8.62,-0.020400001,2255.9,3345.32,2929.09,834.15,1190.988461147664,30.0,193.42,-130.5,-83.5,6.0,1.06157,16.4389514923,-26.441378999999998,11535.42137,152.73500061,-969
8.89,8.62,-0.0229,2266.55,3333.26,2941.47,832.11,1203.5792551412985,30.0,184.8,-129.5,-83.5,6.0,1.06157,19.939250946,-26.311684000000003,11479.31004,151.477737427,-922
8.88,8.63,-0.0253,2277.33,3321.26,2953.9,830.45,1216.1495799273644,30.0,176.82,-128.5,-83.5,6.0,1.04134,23.3069229126,-26.162706,11388.53931,149.980636597,-809
8.88,8.62,-0.0276,2288.24,3309.33,2966.36,829.17,1228.6963330663007,30.01,169.59,-127.5,-83.5,6.0,1.04134,26.4629497528,-26.013054999999998,11296.47827,148.224945068,-707
8.86,8.61,-0.0294,2299.28,3297.48,2978.85,828.28,1241.2165035989783,30.0,163.2,-126.5,-83.5,6.0,1.076,29.3091545105,-25.885517,11192.74521,146.201126099,-772
8.85,8.59,-0.030999999,2310.43,3285.71,2991.36,827.77,1253.7071679452613,30.0,157.77,-125.5,-83.5,6.0,1.076,31.7441177368,-25.805223,11141.35742,143.906555176,-903
9.17,8.9,-0.032299999,2321.7,3274.03,2993.84,827.64,1266.1654860147478,31.0,153.39,-124.5,-83.5,6.0,1.0363,33.671245575,-25.792506,11016.935350000002,141.341506958,-835
9.13,8.87,-0.033199999,2333.07,3262.44,2981.38,827.9,1278.588697519925,31.0,150.15,-123.5,-83.5,6.0,1.0363,35.0069198608,-25.870984,10979.20609,138.50982666,-598
9.26,8.99,-0.034000002,2344.55,3250.94,2968.95,828.55,1290.9741184822121,31.0,148.14,-122.5,-83.5,6.0,0.974699,35.7029495239,-26.073463,10861.09829,135.42098999,-451
9.62,9.32,-0.034499999,2356.13,3239.54,2956.56,829.57,1303.3191379216023,32.0,147.4,-121.5,-83.5,6.0,0.974699,35.7353019714,-26.390548,10823.347090000001,132.091018677,-449
9.65,9.36,-0.034899998,2367.8,3228.25,2944.22,830.99,1315.6212147209085,32.0,147.95,-120.5,-83.5,6.0,0.942013,35.094669342,-26.838119,10677.954670000001,128.541183472,-421
10.01,9.72,-0.0352,2379.56,3217.06,2931.93,832.78,1327.8778746559217,32.0,149.78,-119.5,-83.5,6.0,0.942013,33.7817573547,-27.403851,10556.48613,124.803703308,-352
10.31,10.01,-0.035799999,2391.4,3205.99,2919.68,834.94,1340.0867075831102,33.0,152.84,-118.5,-83.5,6.0,0.903737,31.8330440521,-28.111437,10580.33657,120.916175842,-388
10.3,10.0,-0.036200002,2403.33,3195.03,2907.5,837.48,1352.245364776813,33.0,157.06,-117.5,-83.5,6.0,0.903737,29.3005466461,-28.931571999999996,10574.91302,116.916404724,-519
10.24,9.94,-0.036899999,2415.33,3184.2,2895.37,840.4,1364.3515564082354,33.0,162.35,-116.5,-83.5,6.0,0.950806,26.2534065247,-29.839759,10579.883580000002,112.847068787,-568
10.54,10.22,-0.037599999,2427.4,3173.48,2883.31,843.67,1376.4030491588424,34.0,168.61,-115.5,-83.5,6.0,0.950806,22.7838153839,-30.83352,10547.594070000001,108.753433228,-523
10.57,10.26,-0.038600001,2439.53,3162.9,2871.33,847.31,1388.3976639611408,34.0,175.72,-114.5,-83.5,6.0,0.982515,19.0088176727,-31.917164,10536.164279999999,104.689575195,-552
11.06,10.74,-0.0396,2451.73,3152.46,2859.41,851.31,1400.33327386011,35.0,183.53,-113.5,-83.5,6.0,0.982515,15.0468950272,-33.022887,10450.760839999999,100.712387085,-665
11.1,10.78,-0.0407,2463.98,3142.15,2847.57,855.65,1412.2078019889007,35.0,191.54,-112.5,-83.5,6.0,0.978142,11.0278997421,-34.079299,10459.33723,96.8799591064,-688
11.52,11.17,-0.0418,2476.29,3131.99,2835.82,860.34,1424.0192196527134,36.0,200.1,-111.5,-83.5,6.0,0.978142,7.06967353821,-35.061043,10356.91166,93.2471466064,-574
11.55,11.22,-0.042599998,2488.64,3121.97,2824.16,865.37,1435.7655445150797,36.0,209.22,-110.5,-83.5,6.0,0.955258,3.27846026421,-35.967158000000005,10384.829520000001,89.8609008789,-410
11.54,11.2,-0.043200001,2498.32,3112.11,2812.59,870.73,1447.4448388810565,36.0,218.83,-109.5,-83.5,6.0,0.955258,-0.250637769699,-36.770357000000004,10290.69424,86.757484436,-264
11.93,11.58,-0.043200001,2487.58,3102.4,2801.11,876.42,1459.0552080721393,37.0,228.86,-108.5,-83.5,6.0,0.954081,-3.44257903099,-37.446028999999996,10337.53109,83.971786499,-151
11.9,11.55,-0.0429,2476.98,3092.85,2789.74,882.42,1470.5947988879461,37.0,239.25,-107.5,-83.5,6.0,0.954081,-6.22381591797,-37.972687,10240.05127,81.5362014771,-34
11.86,11.52,-0.0418,2466.51,3083.47,2778.47,888.74,1482.061798150014,37.0,249.97,-106.5,-83.5,6.0,0.983287,-8.53915596008,-38.341848999999996,10342.86499,79.4764938354,148
11.86,11.51,-0.039999999,2456.18,3074.25,2767.31,895.35,1493.454431323276,37.0,260.95,-105.5,-83.5,6.0,0.983287,-10.3545484543,-38.542437,10251.58405,77.807800293,407
11.88,11.54,-0.0374,2446.01,3065.21,2756.27,902.27,1504.7709612110286,37.0,272.0,-104.5,-83.5,6.0,0.870158,-11.6770162582,-38.576941999999995,10330.32322,76.5384597778,702
11.87,11.52,-0.034299999,2435.98,3056.35,2745.35,909.46,1516.009686719438,37.0,282.85,-103.5,-83.5,6.0,0.870158,-12.532245636,-38.454260999999995,10192.071909999999,75.6648178101,914
11.8,11.46,-0.0306,2426.12,3047.67,2734.55,915.74,1527.168941687825,37.0,293.73,-102.5,-83.5,6.0,0.854651,-12.9544849396,-38.188571,10271.09432,75.1752471924,874
11.81,11.47,-0.0265,2416.41,3039.17,2723.89,921.19,1538.247093781205,37.0,304.64,-101.5,-83.5,6.0,0.854651,-12.986032486,-37.800371999999996,10185.0214,75.0531158447,595
11.78,11.45,-0.0221,2406.88,3030.87,2713.36,926.94,1549.2425434417114,37.0,315.6,-100.5,-83.5,6.0,0.901049,-12.69643116,-37.313662,10187.80708,75.2802581787,298
11.71,11.37,-0.0178,2397.51,3022.75,2702.96,932.99,1560.1537228957586,37.0,326.6,-99.5,-83.5,6.0,0.901049,-12.1580152512,-36.771521,10061.173439999999,75.8377532959,73
11.31,10.97,-0.0138,2388.33,3014.84,2692.71,939.34,1570.9790952139435,36.0,337.63,-98.5,-83.5,6.0,0.911249,-11.4038410187,-36.195012,10094.231609999999,76.7062683105,-159
11.31,10.99,-0.0104,2379.32,3007.13,2682.61,945.96,1581.7171534208637,36.0,348.71,-97.5,-83.5,6.0,0.911249,-10.4994192123,-35.589555,9994.094849,77.8650131226,-374
11.36,11.02,-0.0076,2370.5,2999.62,2672.66,952.86,1592.3664196521802,36.0,359.82,-96.5,-83.5,6.0,0.939562,-9.53697013855,-35.028159,9997.171402000002,79.3007049561,-445
11.45,11.12,-0.0055,2361.87,2992.32,2662.87,960.03,1602.9254443564068,36.0,370.97,-95.5,-83.5,6.0,0.939562,-8.59444713593,-34.485087,9863.382339,81.0043182373,-383
11.54,11.19,-0.0045,2353.44,2985.23,2653.24,967.46,1613.392805539042,36.0,382.15,-94.5,-83.5,6.0,0.986015,-7.72407817841,-33.983111,9871.542931,82.9660949707,-335
11.54,11.19,-0.0042,2345.21,2978.36,2643.78,975.14,1623.7671080467892,36.0,393.37,-93.5,-83.5,6.0,0.986015,-6.96860933304,-33.536928,9710.773468,85.1791610718,-344
11.52,11.17,-0.0049,2337.18,2971.71,2634.49,983.07,1634.0469828897424,36.0,404.62,-92.5,-83.5,6.0,0.964893,-6.36656999588,-33.130340000000004,9882.475852999998,87.6288299561,-337
11.53,11.2,-0.0063,2329.36,2965.28,2625.37,991.24,1644.2310865995325,36.0,415.16,-91.5,-83.5,6.0,0.964893,-5.94327020645,-32.804433,9908.234596,90.3043289185,-312
11.53,11.2,-0.0081,2321.75,2959.08,2616.43,999.64,1654.3181006215207,36.0,402.99,-90.5,-83.5,6.0,0.981486,-5.7027964592,-32.592356,10062.27493,93.1912460327,-363
11.24,10.91,-0.0102,2314.36,2953.1,2607.68,1008.27,1664.30673073926,35.01,390.91,-89.5,-83.5,6.0,0.981486,-5.64315223694,-32.318287,10008.64983,96.2687988281,-449
10.91,10.59,-0.0123,2307.2,2947.36,2599.12,1017.11,1674.1957065295273,34.0,378.94,-88.5,-83.5,6.0,1.03614,-5.76373291016,-31.958015000000003,10599.99752,99.5171813965,-386
10.9,10.59,-0.014,2300.26,2941.86,2590.75,1026.16,1683.983780846306,34.0,367.08,-87.5,-83.5,6.0,1.03614,-6.04808759689,-31.547998,10669.90566,102.911155701,-218
10.87,10.55,-0.0153,2293.55,2936.59,2582.58,1035.41,1693.6697293322313,33.99,355.34,-86.5,-83.5,6.0,0.992455,-6.4658446312,-31.086678999999997,12168.46657,106.417747498,-159
10.89,10.56,-0.015799999,2287.07,2931.57,2574.61,1044.85,1703.2523499560418,34.0,343.76,-85.5,-83.5,6.0,0.992455,-6.99710464478,-30.582657,12174.78848,110.005592346,-271
10.89,10.57,-0.0155,2280.84,2926.79,2566.85,1054.48,1712.7304625746945,34.0,332.34,-84.5,-83.5,6.0,1.11242,-7.60283374786,-30.027807,15512.187000000002,113.635307312,-488
10.87,10.55,-0.0143,2274.84,2922.25,2559.3,1064.29,1722.102908518855,34.0,321.11,-83.5,-83.5,6.0,1.11242,-8.25008964539,-29.438543,12904.99306,117.24987793,-643
10.5,10.19,-0.0125,2269.09,2917.97,2551.96,1074.27,1731.368550200558,33.0,310.09,-82.5,-83.5,6.0,1.06172,-8.89871883392,-28.84068,16914.66141,120.79410553,-605
10.51,10.2,-0.0097,2263.59,2913.93,2544.84,1084.41,1740.5262707418826,33.0,299.31,-81.5,-83.5,6.0,1.06172,-9.51316452026,-28.243890999999998,13235.18181,124.215248108,-436
10.56,10.25,-0.0063,2258.35,2903.43,2537.95,1094.71,1749.5749736235625,33.0,288.8,-80.5,-83.5,6.0,1.13657,-10.0696678162,-27.667059000000002,17581.11763,127.453353882,-339
10.62,10.3,-0.0025,2253.35,2892.07,2531.28,1105.16,1758.5135823524986,33.01,278.58,-79.5,-83.5,6.0,1.13657,-10.5521211624,-27.12609,13299.223899999999,130.477874756,-386
10.64,10.32,0.0012,2248.62,2880.82,2524.84,1115.76,1767.341040147201,33.0,268.43,-78.5,-83.5,6.0,1.17871,-10.9463911057,-26.627294,18003.3474,133.259246826,-484
10.63,10.32,0.0049,2244.15,2869.67,2518.63,1126.49,1776.056309640249,33.0,258.3,-77.5,-83.5,6.0,1.17871,-11.2400856018,-26.17691,13798.48957,135.770874023,-575
10.63,10.32,0.0081,2239.94,2858.65,2512.66,1137.35,1784.65837259687,33.0,248.2,-76.5,-83.5,4.0,1.19224,-11.4287405014,-25.880252,18996.23108,137.996200562,-648
10.63,10.33,0.0107,2236.01,2847.74,2506.93,1148.33,1793.1462296488492,33.0,238.14,-75.5,-83.5,4.0,1.19224,-11.515206337,-25.741160999999998,14635.44846,139.914154053,-683
10.31,10.01,0.0125,2232.34,2836.95,2501.45,1159.43,1801.5189000429402,32.0,228.11,-74.5,-83.5,6.0,1.20468,-11.5020627975,-25.592707,21016.26968,141.511032104,-676
13.66,10.03,0.0136,2228.94,2826.3,2496.21,1170.64,1809.775421403074,32.0,217.72,-73.5,-83.5,6.0,1.20468,-11.3851337433,-25.346746,14611.07445,142.786026001,-635
13.69,10.04,0.0136,2225.83,2815.78,2491.22,1181.96,1817.9148495056381,32.0,207.24,-72.5,-83.5,4.0,1.26761,-11.1579437256,-25.090489,20891.69121,143.740997314,-644
13.71,10.06,0.0129,2222.98,2805.4,2486.49,1193.37,1825.9362580671552,32.01,196.78,-71.5,-83.5,4.0,1.26761,-10.8262958527,-24.845698000000002,16898.309709999998,144.374435425,-700
13.75,10.08,0.0111,2220.42,2795.16,2482.01,1204.88,1833.8387385437502,32.0,186.35,-70.5,-83.5,4.0,1.27719,-10.4001779556,-24.620231,26403.22304,144.685852051,-701
13.78,10.11,0.0091,2218.13,2785.07,2477.79,1216.47,1841.6213999417744,32.0,175.97,-69.5,-83.5,4.0,1.27719,-9.8841085434,-24.418925,22433.710100000008,144.682434082,-655
13.83,10.15,0.0067,2216.13,2775.13,2473.83,1228.14,1849.2833686390381,32.0,165.64,-68.5,-83.5,4.0,1.2637,-9.27417182922,-24.253503,37408.203129999994,144.376419067,-664
13.96,10.23,0.004,2214.41,2765.35,2470.13,1239.88,1856.823788216095,32.0,155.34,-67.5,-83.5,4.0,1.2637,-8.57045650482,-24.125132999999998,39816.18118,143.781204224,-716
14.04,10.29,0.0017,2212.98,2755.73,2466.7,1251.7,1864.2418192970765,32.0,145.37,-66.5,-83.5,4.0,1.43214,-7.77971458435,-24.074336,36243.560789999996,142.914657593,-682
14.06,10.32,-0.0007,2211.83,2746.28,2463.54,1263.58,1871.536639399568,32.0,135.99,-65.5,-83.5,4.0,1.43214,-6.91120767593,-24.104016,19230.67093,141.791030884,-597
14.03,10.28,-0.0022,2210.97,2737.0,2460.65,1275.51,1878.7074427930893,32.0,127.32,-64.5,-83.5,4.0,1.38346,-5.96922016144,-24.255294,30097.08977,140.430236816,-568
13.87,10.17,-0.0034,2210.39,2727.89,2458.03,1287.5,1885.7534403657073,32.0,119.54,-63.5,-83.5,4.0,1.38346,-4.96558523178,-24.662067999999998,21052.82974,138.86100769,-650
13.66,10.01,-0.0038,2210.1,2718.96,2455.68,1299.54,1892.6738594983844,32.0,112.82,-62.5,-83.5,4.0,1.40802,-3.9164249897,-25.226684,36540.203089999995,137.120651245,-833
13.48,9.89,-0.0036,2210.1,2710.21,2453.61,1311.63,1899.467943946653,32.0,107.36,-61.5,-83.5,4.0,1.40802,-2.84167146683,-25.793677,33461.11679,135.247344971,-856
13.57,9.95,-0.0028,2210.39,2701.65,2451.81,1323.75,1906.1349537292415,32.0,103.38,-60.5,-83.5,4.0,1.50504,-1.76401126385,-26.386753000000002,70518.19611,133.280899048,-861
14.33,10.52,-0.0016,2210.96,2693.29,2450.29,1335.91,1912.67416502328,33.0,101.04,-59.5,-83.5,4.0,1.50504,-0.7081848979,-27.05305,105062.6602,131.266204834,-846
14.96,10.98,-0.0001,2211.82,2685.12,2449.05,1348.09,1919.0848700657632,34.0,100.45,-58.5,-83.5,4.0,1.54543,0.288819313049,-27.740339000000002,106771.1716,129.250915527,-749
15.59,11.43,0.0017,2212.97,2677.15,2448.08,1360.31,1925.3663770609198,35.0,101.66,-57.5,-83.5,4.0,1.54543,1.18169391155,-28.522739,112546.463,127.279556274,-545
15.63,11.47,0.0034,2214.4,2669.39,2447.4,1372.54,1931.518010093196,35.0,104.6,-56.5,-83.5,4.0,1.57417,1.93343579769,-29.316585999999997,126864.2731,125.392951965,-386
11.79,11.44,0.005,2216.12,2661.83,2447.0,1384.79,1937.5391090455487,34.99,109.12,-55.5,-83.5,4.0,1.57417,2.50733280182,-29.998094000000002,137848.06819999998,123.619659424,-147
11.72,11.37,0.0064,2218.12,2654.49,2446.87,1397.05,1943.4290295227688,35.0,115.05,-54.5,-83.5,4.0,1.63738,2.87448334694,-30.472083,140324.6002,121.975135803,158
11.64,11.3,0.0075,2220.4,2647.36,2447.03,1409.32,1949.1871427795666,35.0,121.36,-53.5,-83.5,4.0,1.63738,3.01371383667,-30.75548,139740.9821,120.461509705,385
11.63,11.28,0.0082,2222.97,2640.46,2447.4,1421.6,1954.8128356531638,35.0,127.69,-52.5,-83.5,4.0,1.66932,2.90497636795,-30.79883,145261.84080000003,119.071128845,565
11.29,10.95,0.0087,2225.81,2633.78,2448.04,1433.88,1960.305510500152,34.0,134.13,-51.5,-83.5,4.0,1.66932,2.53174948692,-30.605769,147419.9371,117.780807495,572
11.22,10.89,0.0089,2228.92,2627.32,2448.97,1446.15,1965.6645851373773,34.0,141.41,-50.5,-83.5,4.0,1.75545,1.88793575764,-30.280157,150570.46509999994,116.554481506,393
11.12,10.79,0.0089,2232.32,2621.1,2450.17,1458.42,1970.8894927866484,34.0,149.56,-49.5,-83.5,4.0,1.75545,0.98410230875,-29.854502,151380.95090000005,115.348724365,31
10.95,10.63,0.0087,2235.98,2615.12,2451.65,1470.68,1975.9796820230388,34.0,158.45,-48.5,-83.5,4.0,1.77685,-0.154112771153,-29.377675,153094.68080000006,114.119338989,-208
10.91,10.6,0.0085,2239.92,2609.37,2453.41,1482.92,1980.9346167265949,34.0,167.95,-47.5,-83.5,4.0,1.77685,-1.48825347424,-28.927659000000002,152275.1007,112.823631287,-232
11.02,10.69,0.0085,2244.12,2603.86,2455.45,1495.15,1985.7537760372586,33.99,177.97,-46.5,-83.5,4.0,1.79317,-2.97029137611,-28.554753,155642.15090000004,111.422027588,-343
11.08,10.76,0.0084,2248.59,2598.6,2457.76,1507.36,1990.4366543128228,34.0,187.88,-45.5,-83.5,4.0,1.79317,-4.54866886139,-28.301340999999997,157086.36469999998,109.888084412,-555
11.12,10.79,0.0084,2253.32,2593.58,2460.34,1519.55,1994.9827610897444,34.0,194.64,-44.5,-83.5,4.0,1.80417,-6.17535638809,-28.20522,159224.1669,108.213394165,-694
11.1,10.78,0.0087,2258.31,2588.82,2463.2,1531.7,1999.391621046659,34.0,199.87,-43.5,-83.5,4.0,1.80417,-7.80358839035,-28.290160999999998,160335.55599999998,106.402992249,-638
11.41,11.08,0.0088,2263.56,2584.31,2466.32,1543.83,2003.6627739704322,35.0,203.73,-42.5,-83.5,4.0,1.91057,-9.38556957245,-28.585873,160809.4025,104.47442627,-393
11.44,11.11,0.0088,2269.06,2580.05,2469.72,1555.93,2007.7957747245991,35.0,208.41,-41.5,-83.5,4.0,1.91057,-10.8791790009,-29.045097,159787.4908,102.458831787,-58
11.47,11.14,0.0086,2274.81,2576.06,2473.37,1567.99,2011.7901932200725,35.0,213.44,-40.5,-83.5,2.0,1.90656,-12.259803772,-29.593511,161515.59450000004,100.395401001,188
11.45,11.11,0.008,2280.8,2572.32,2477.3,1580.02,2015.6456143879427,35.0,218.48,-39.5,-83.5,2.0,1.90656,-13.5138692856,-30.179668,160424.1638,98.3347244263,258
11.43,11.1,0.0071,2287.03,2568.85,2481.48,1592.0,2019.361638154295,35.0,223.51,-38.5,-83.5,2.0,1.88803,-14.6312465668,-30.787521999999996,166085.90700000004,96.3277893066,310
11.45,11.11,0.0056,2293.51,2565.64,2485.93,1603.94,2022.9378794168763,35.0,228.55,-37.5,-83.5,2.0,1.88803,-15.6034669876,-31.342399,171223.8007,94.4243164062,423
11.44,11.11,0.0035,2300.22,2562.7,2490.63,1615.83,2026.3739680235267,35.0,233.69,-36.5,-83.5,2.0,2.06185,-16.4257678986,-31.788021,168790.6189,92.6745834351,512
11.41,11.07,0.0007,2307.15,2560.03,2495.58,1627.68,2029.669548752257,35.0,239.49,-35.5,-83.5,2.0,2.06185,-17.0966014862,-32.087478999999995,166777.6489,91.1163253784,543
11.38,11.05,-0.0025,2314.32,2557.62,2500.78,1639.47,2032.8242812928645,35.0,245.98,-34.5,-83.5,2.0,2.07303,-17.6162796021,-32.186273,169435.791,89.7718734741,563
11.35,11.02,-0.0062,2321.71,2555.49,2506.24,1651.21,2035.837840230007,35.0,253.11,-33.5,-83.5,2.0,2.07303,-17.9844684601,-32.098433,169860.56519999995,88.6353912354,604
12.0,12.0,-0.0101,2329.31,2553.64,2511.38,1662.89,2038.709915027614,35.0,260.83,-32.5,-83.5,2.0,2.17235,-18.2084445953,-31.844552,171358.33740000002,87.6888961792,653
11.98,11.99,-0.0141,2337.13,2552.05,2512.1,1674.51,2041.4402100145815,35.0,269.08,-31.5,-83.5,2.0,2.17235,-18.2982769012,-31.452999,170619.59840000002,86.9095001221,650
11.97,11.96,-0.017999999,2345.16,2550.74,2513.1,1686.07,2044.028444371644,35.0,277.81,-30.5,-83.5,2.0,2.16965,-18.2549037933,-30.988913,172464.0656,86.2545547485,524
11.94,11.95,-0.021600001,2353.39,2549.71,2514.35,1697.57,2046.4743521193566,35.0,286.98,-29.5,-83.5,2.0,2.16965,-18.0685501099,-30.503424,172848.25130000003,85.6861419678,323
11.93,11.93,-0.024900001,2361.82,2548.96,2515.87,1709.0,2048.777682107116,35.0,296.54,-28.5,-83.5,2.0,2.18009,-17.7311439514,-30.046245000000003,172588.5925,85.1664123535,203
11.92,11.92,-0.0276,2370.45,2548.48,2517.66,1720.37,2050.938198003145,35.0,306.46,-27.5,-83.5,2.0,2.18009,-17.2596359253,-29.665398,169313.07980000004,84.6660232544,202
11.9,11.91,-0.0298,2379.27,2548.28,2519.73,1731.67,2052.955678285388,35.0,316.69,-26.5,-83.5,2.0,2.24029,-16.6303501129,-29.386774,173616.63820000002,84.1426696777,230
11.89,11.89,-0.031399999,2388.27,2548.35,2522.07,1742.89,2054.8299162332496,35.0,327.21,-25.5,-83.5,2.0,2.24029,-15.8120317459,-29.228484,174455.1392,83.550239563,244
11.87,11.88,-0.032499999,2397.46,2548.71,2524.1,1754.04,2056.560719920125,34.99,337.92,-24.5,-83.5,2.0,2.19158,-14.8228912354,-29.195390999999997,177467.22409999996,82.8715438843,264
11.86,11.87,-0.033100002,2406.82,2549.34,2523.12,1765.11,2058.147912206671,35.0,348.68,-23.5,-83.5,2.0,2.19158,-13.685338974,-29.268883000000002,178639.679,82.1039657593,298
11.85,11.85,-0.033599999,2416.36,2550.25,2522.41,1776.11,2059.591330734769,35.0,359.46,-22.5,-83.5,2.0,2.27276,-12.4192056656,-29.433729,183677.2308,81.2381286621,328
11.84,11.84,-0.0339,2426.06,2551.43,2521.98,1787.02,2060.890827922143,35.0,370.31,-21.5,-83.5,2.0,2.27276,-11.04347229,-29.657303000000002,189396.1029,80.2552261353,353
11.83,11.83,-0.034200002,2435.92,2552.89,2521.83,1797.85,2062.0462709575854,35.0,381.37,-20.5,-83.5,2.0,2.21718,-9.57567405701,-29.906897999999998,187573.48630000002,79.1408920288,391
11.79,11.78,-0.034699999,2445.95,2554.63,2521.96,1808.6,2063.05754179676,35.0,392.62,-19.5,-83.5,2.0,2.21718,-8.03068828583,-30.158357000000002,187810.0739,77.8896560669,441
11.77,11.77,-0.035599999,2456.12,2556.63,2522.37,1819.27,2063.924537158555,35.0,404.04,-18.5,-83.5,2.0,2.23597,-6.42421770096,-30.378796,189489.28830000001,76.5048828125,482
11.77,11.76,-0.036600001,2466.45,2558.91,2523.05,1829.84,2064.6471685219385,35.0,415.62,-17.5,-83.5,2.0,2.23597,-4.77545547485,-30.552921,193985.2142,74.9983825684,512
11.75,11.75,-0.037799999,2476.91,2561.47,2524.01,1840.33,2065.225362123331,35.0,427.34,-16.5,-83.5,2.0,2.27775,-3.11148500443,-30.671007,192105.011,73.3791351318,542
11.74,11.75,-0.0394,2487.52,2564.29,2525.25,1850.73,2065.659058954422,35.0,439.18,-15.5,-83.5,2.0,2.27775,-1.4557723999,-30.736303999999997,192789.8712,71.6536941528,574
11.74,11.73,-0.041000001,2498.25,2567.37,2526.77,1861.03,2065.948214760466,35.0,451.13,-14.5,-83.5,2.0,2.35265,0.171444669366,-30.758565,194209.21329999997,69.8306808472,600
11.72,11.73,-0.0425,2509.12,2570.73,2528.56,1871.24,2066.092800038998,35.0,463.18,-13.5,-83.5,2.0,2.35265,1.75377249718,-30.747090999999998,196447.29609999998,67.9234237671,623
11.71,11.72,-0.044100000999999986,2520.11,2574.35,2530.62,1879.89,2066.092800038998,35.0,475.32,-12.5,-83.5,2.0,2.295,3.28033256531,-30.725371999999997,197082.2601,65.9502029419,650
11.71,11.71,-0.045299999,2531.22,2578.23,2532.96,1888.08,2065.948214760466,35.0,487.54,-11.5,-83.5,2.0,2.295,4.74628067017,-30.711826000000002,199027.9083,63.9275894165,680
11.7,11.71,-0.046100002,2537.2,2582.37,2535.57,1896.16,2065.659058954422,35.0,499.82,-10.5,-83.5,1.0,2.36594,6.14964294434,-30.720503000000004,199771.5454,61.8710174561,699
11.05,10.72,-0.046599999,2539.84,2586.76,2538.44,1904.14,2065.225362123331,35.0,512.17,-9.5,-83.5,1.0,2.36594,7.48154401779,-30.758963,201927.0477,59.7971420288,724
11.37,11.04,-0.046599999,2542.75,2591.41,2541.59,1912.02,2064.6471685219385,36.0,524.57,-8.5,-83.5,1.0,2.38372,8.72842502594,-30.845086,202008.9111,57.7254104614,786
11.37,11.03,-0.0462,2545.92,2596.32,2545.0,1919.78,2063.924537158555,36.0,537.01,-7.5,-83.5,1.0,2.38372,9.8892698288,-30.980166999999998,203071.4417,55.6732444763,812
11.33,11.0,-0.045200001,2549.36,2601.47,2548.68,1927.44,2063.05754179676,36.0,549.5,-6.5,-83.5,1.0,2.34911,10.9756135941,-31.151597,203930.3131,53.6559181213,671
11.67,11.32,-0.044100000999999986,2553.07,2606.87,2552.62,1934.99,2062.0462709575854,37.0,562.01,-5.5,-83.5,1.0,2.34911,12.0057458878,-31.36549,206856.5521,51.6913986206,416
